user_id,event_type,timestamp,device
188,login,2023-01-13 00:14:00,tablet
136,login,2023-01-13 11:23:00,desktop
136,logout,2023-01-13 07:15:00,desktop
136,logout,2023-01-13 01:34:00,tablet
136,view_item,2023-01-13 01:03:00,mobile
136,add_to_cart,2023-01-13 02:29:00,mobile
181,add_to_cart,2023-01-13 22:19:00,mobile
181,view_item,2023-01-13 20:04:00,tablet
181,add_to_cart,2023-01-13 14:48:00,tablet
181,logout,2023-01-13 09:06:00,tablet
95,purchase,2023-01-13 15:03:00,mobile
95,purchase,2023-01-13 01:29:00,desktop
95,login,2023-01-13 00:50:00,desktop
95,add_to_cart,2023-01-13 12:52:00,mobile
95,add_to_cart,2023-01-13 08:10:00,mobile
16,login,2023-01-13 01:44:00,desktop
16,logout,2023-01-13 02:42:00,tablet
16,purchase,2023-01-13 10:32:00,desktop
16,view_item,2023-01-13 13:13:00,tablet
151,login,2023-01-13 22:32:00,tablet
151,purchase,2023-01-13 08:08:00,tablet
151,purchase,2023-01-13 14:54:00,mobile
151,login,2023-01-13 12:12:00,desktop
159,add_to_cart,2023-01-13 00:12:00,tablet
159,add_to_cart,2023-01-13 08:42:00,desktop
159,logout,2023-01-13 14:55:00,desktop
159,login,2023-01-13 17:52:00,mobile
155,logout,2023-01-13 17:02:00,desktop
155,login,2023-01-13 09:21:00,mobile
155,purchase,2023-01-13 17:16:00,desktop
156,login,2023-01-13 08:33:00,mobile
156,logout,2023-01-13 17:10:00,tablet
183,view_item,2023-01-13 14:16:00,mobile
183,add_to_cart,2023-01-13 23:25:00,tablet
183,view_item,2023-01-13 02:48:00,tablet
183,view_item,2023-01-13 04:39:00,mobile
47,logout,2023-01-13 19:58:00,tablet
47,view_item,2023-01-13 04:11:00,desktop
50,login,2023-01-13 00:29:00,desktop
50,login,2023-01-13 07:13:00,mobile
50,login,2023-01-13 09:52:00,tablet
50,add_to_cart,2023-01-13 17:27:00,desktop
50,add_to_cart,2023-01-13 14:19:00,desktop
124,purchase,2023-01-14 20:43:00,mobile
19,logout,2023-01-14 15:57:00,tablet
19,view_item,2023-01-14 22:01:00,tablet
19,purchase,2023-01-14 23:24:00,desktop
19,login,2023-01-14 02:06:00,desktop
19,purchase,2023-01-14 04:46:00,desktop
94,purchase,2023-01-14 06:54:00,tablet
94,login,2023-01-14 08:23:00,mobile
94,login,2023-01-14 08:46:00,mobile
94,login,2023-01-14 06:37:00,mobile
171,view_item,2023-01-14 19:20:00,mobile
171,view_item,2023-01-14 00:40:00,mobile
171,login,2023-01-14 03:49:00,tablet
171,add_to_cart,2023-01-14 22:49:00,mobile
171,purchase,2023-01-14 12:04:00,desktop
69,logout,2023-01-14 11:02:00,desktop
69,logout,2023-01-14 17:00:00,desktop
69,add_to_cart,2023-01-14 04:33:00,tablet
69,add_to_cart,2023-01-14 12:08:00,mobile
69,logout,2023-01-14 13:24:00,mobile
29,login,2023-01-14 09:26:00,mobile
29,purchase,2023-01-14 20:46:00,desktop
29,add_to_cart,2023-01-14 11:49:00,desktop
188,view_item,2023-01-14 10:49:00,mobile
188,purchase,2023-01-14 19:31:00,tablet
188,view_item,2023-01-14 22:11:00,tablet
188,purchase,2023-01-14 03:02:00,tablet
188,view_item,2023-01-14 11:12:00,desktop
119,purchase,2023-01-14 21:04:00,desktop
119,view_item,2023-01-14 22:25:00,mobile
119,logout,2023-01-14 19:37:00,desktop
119,logout,2023-01-14 14:55:00,tablet
167,login,2023-01-14 15:50:00,tablet
167,logout,2023-01-14 04:48:00,desktop
167,purchase,2023-01-14 01:34:00,tablet
179,logout,2023-01-14 20:58:00,tablet
98,login,2023-01-14 14:45:00,mobile
98,add_to_cart,2023-01-14 14:29:00,tablet
98,add_to_cart,2023-01-14 21:38:00,desktop
98,purchase,2023-01-14 05:44:00,tablet
98,view_item,2023-01-14 13:25:00,tablet
100,add_to_cart,2023-01-14 04:41:00,desktop
100,logout,2023-01-14 12:21:00,mobile
100,purchase,2023-01-14 20:08:00,desktop
100,view_item,2023-01-14 14:49:00,desktop
100,logout,2023-01-14 20:41:00,mobile
2,login,2023-01-14 04:28:00,tablet
76,login,2023-01-14 20:42:00,mobile
76,logout,2023-01-14 10:40:00,tablet
76,view_item,2023-01-14 00:18:00,mobile
76,logout,2023-01-14 22:32:00,desktop
81,login,2023-01-14 04:23:00,mobile
81,add_to_cart,2023-01-14 21:44:00,mobile
107,login,2023-01-14 21:38:00,desktop
107,add_to_cart,2023-01-14 13:03:00,mobile
107,add_to_cart,2023-01-14 09:14:00,desktop
107,view_item,2023-01-14 05:08:00,mobile
107,login,2023-01-14 13:20:00,desktop
141,purchase,2023-01-14 07:24:00,tablet
141,view_item,2023-01-14 20:32:00,mobile
141,add_to_cart,2023-01-14 01:14:00,tablet
141,view_item,2023-01-14 09:49:00,mobile
151,purchase,2023-01-14 04:22:00,desktop
151,view_item,2023-01-14 22:59:00,tablet
60,add_to_cart,2023-01-14 00:29:00,mobile
148,purchase,2023-01-14 10:42:00,desktop
22,logout,2023-01-14 09:41:00,mobile
22,add_to_cart,2023-01-14 05:26:00,mobile
22,view_item,2023-01-14 09:39:00,tablet
22,add_to_cart,2023-01-14 06:28:00,desktop
22,login,2023-01-14 16:39:00,desktop
26,login,2023-01-14 20:29:00,mobile
26,view_item,2023-01-14 06:17:00,tablet
26,login,2023-01-14 19:56:00,tablet
103,logout,2023-01-14 15:53:00,mobile
103,view_item,2023-01-14 09:02:00,desktop
103,login,2023-01-14 10:19:00,mobile
103,login,2023-01-14 00:49:00,tablet
103,login,2023-01-14 15:58:00,desktop
176,logout,2023-01-14 05:56:00,mobile
80,view_item,2023-01-14 04:24:00,desktop
80,purchase,2023-01-14 21:29:00,tablet
80,view_item,2023-01-14 16:42:00,desktop
95,add_to_cart,2023-01-14 08:46:00,desktop
95,purchase,2023-01-14 02:12:00,desktop
95,view_item,2023-01-14 15:08:00,desktop
113,view_item,2023-01-14 11:31:00,desktop
113,add_to_cart,2023-01-14 19:01:00,mobile
113,add_to_cart,2023-01-14 15:58:00,mobile
113,view_item,2023-01-14 13:17:00,desktop
168,login,2023-01-14 11:35:00,tablet
168,view_item,2023-01-14 19:48:00,mobile
168,logout,2023-01-14 04:21:00,tablet
168,add_to_cart,2023-01-14 06:07:00,desktop
178,view_item,2023-01-14 02:21:00,desktop
126,login,2023-01-14 07:05:00,desktop
116,view_item,2023-01-14 19:26:00,mobile
116,purchase,2023-01-14 05:22:00,desktop
172,logout,2023-01-14 20:55:00,tablet
172,add_to_cart,2023-01-14 17:12:00,mobile
172,add_to_cart,2023-01-14 15:14:00,desktop
172,view_item,2023-01-14 07:20:00,tablet
172,logout,2023-01-14 02:23:00,mobile
96,logout,2023-01-14 01:28:00,mobile
96,purchase,2023-01-14 03:49:00,tablet
96,logout,2023-01-14 03:44:00,mobile
96,purchase,2023-01-14 11:49:00,tablet
96,view_item,2023-01-14 19:21:00,tablet
122,add_to_cart,2023-01-14 15:46:00,tablet
122,login,2023-01-14 09:49:00,mobile
122,login,2023-01-14 03:03:00,desktop
111,view_item,2023-01-14 01:08:00,tablet
111,purchase,2023-01-14 22:18:00,tablet
99,logout,2023-01-14 03:01:00,mobile
99,login,2023-01-14 09:25:00,desktop
99,view_item,2023-01-14 13:26:00,desktop
169,purchase,2023-01-14 09:06:00,desktop
169,add_to_cart,2023-01-14 07:10:00,mobile
65,purchase,2023-01-14 20:04:00,mobile
65,add_to_cart,2023-01-14 05:01:00,mobile
65,login,2023-01-14 21:33:00,mobile
65,purchase,2023-01-14 21:28:00,mobile
65,view_item,2023-01-14 15:04:00,desktop
200,view_item,2023-01-14 10:53:00,mobile
200,purchase,2023-01-14 17:21:00,mobile
200,logout,2023-01-14 15:13:00,tablet
200,add_to_cart,2023-01-14 22:49:00,desktop
200,login,2023-01-14 01:55:00,tablet
101,view_item,2023-01-14 18:26:00,desktop
101,view_item,2023-01-14 01:20:00,mobile
12,logout,2023-01-14 01:28:00,mobile
144,view_item,2023-01-14 21:38:00,mobile
144,add_to_cart,2023-01-14 17:33:00,tablet
144,purchase,2023-01-14 22:01:00,desktop
144,purchase,2023-01-14 11:17:00,desktop
91,add_to_cart,2023-01-14 18:49:00,desktop
91,login,2023-01-14 16:21:00,mobile
91,logout,2023-01-14 22:27:00,desktop
91,purchase,2023-01-14 22:19:00,mobile
33,add_to_cart,2023-01-14 09:21:00,desktop
33,view_item,2023-01-14 07:31:00,mobile
3,purchase,2023-01-14 12:04:00,tablet
3,purchase,2023-01-14 18:02:00,desktop
3,login,2023-01-14 11:24:00,desktop
129,view_item,2023-01-14 11:21:00,mobile
129,purchase,2023-01-14 10:40:00,desktop
129,view_item,2023-01-14 10:42:00,mobile
129,logout,2023-01-14 12:30:00,mobile
88,purchase,2023-01-14 19:25:00,tablet
88,purchase,2023-01-14 12:15:00,tablet
88,logout,2023-01-14 12:19:00,tablet
88,purchase,2023-01-14 11:10:00,desktop
36,login,2023-01-14 21:51:00,mobile
183,purchase,2023-01-14 10:44:00,mobile
183,view_item,2023-01-14 19:26:00,desktop
112,logout,2023-01-14 08:44:00,tablet
112,view_item,2023-01-14 03:00:00,mobile
112,logout,2023-01-14 05:27:00,mobile
177,add_to_cart,2023-01-14 03:09:00,tablet
177,add_to_cart,2023-01-14 11:33:00,desktop
85,logout,2023-01-14 21:38:00,desktop
85,view_item,2023-01-14 15:28:00,tablet
85,view_item,2023-01-14 07:50:00,desktop
85,purchase,2023-01-14 14:06:00,mobile
83,login,2023-01-14 09:43:00,mobile
83,purchase,2023-01-14 10:28:00,mobile
83,login,2023-01-14 06:18:00,tablet
48,login,2023-01-14 18:36:00,mobile
48,view_item,2023-01-14 16:36:00,mobile
48,view_item,2023-01-14 20:09:00,tablet
48,view_item,2023-01-14 04:09:00,mobile
199,view_item,2023-01-14 12:20:00,tablet
199,view_item,2023-01-14 10:37:00,tablet
199,view_item,2023-01-14 20:41:00,mobile
199,view_item,2023-01-14 20:43:00,tablet
199,add_to_cart,2023-01-14 01:07:00,mobile
197,logout,2023-01-14 13:27:00,mobile
197,logout,2023-01-14 08:53:00,mobile
197,purchase,2023-01-14 14:45:00,tablet
198,add_to_cart,2023-01-14 06:45:00,tablet
198,login,2023-01-14 18:37:00,desktop
198,logout,2023-01-14 07:15:00,tablet
198,add_to_cart,2023-01-14 17:01:00,desktop
198,purchase,2023-01-14 23:27:00,tablet
16,login,2023-01-14 14:57:00,tablet
74,add_to_cart,2023-01-14 10:21:00,desktop
74,purchase,2023-01-14 13:23:00,desktop
138,add_to_cart,2023-01-14 23:28:00,tablet
138,view_item,2023-01-14 14:43:00,tablet
138,login,2023-01-14 23:12:00,tablet
138,add_to_cart,2023-01-14 07:10:00,tablet
138,purchase,2023-01-14 17:15:00,mobile
133,login,2023-01-14 18:04:00,desktop
133,add_to_cart,2023-01-14 19:46:00,mobile
133,add_to_cart,2023-01-14 21:36:00,desktop
127,logout,2023-01-14 16:16:00,mobile
127,purchase,2023-01-14 12:58:00,tablet
136,view_item,2023-01-14 04:52:00,desktop
136,purchase,2023-01-14 05:25:00,desktop
35,add_to_cart,2023-01-14 14:05:00,tablet
35,logout,2023-01-14 05:39:00,desktop
155,add_to_cart,2023-01-14 15:57:00,mobile
125,view_item,2023-01-14 08:38:00,tablet
125,add_to_cart,2023-01-14 14:41:00,desktop
37,login,2023-01-14 01:34:00,desktop
37,login,2023-01-14 10:10:00,tablet
37,purchase,2023-01-14 02:58:00,tablet
37,login,2023-01-14 12:55:00,tablet
120,view_item,2023-01-14 17:08:00,tablet
120,purchase,2023-01-14 17:44:00,tablet
120,logout,2023-01-14 16:04:00,tablet
120,view_item,2023-01-14 09:16:00,desktop
93,add_to_cart,2023-01-14 00:38:00,mobile
93,logout,2023-01-14 12:17:00,mobile
93,logout,2023-01-14 14:34:00,tablet
93,add_to_cart,2023-01-14 14:14:00,mobile
93,view_item,2023-01-14 22:46:00,desktop
77,login,2023-01-14 19:09:00,tablet
77,view_item,2023-01-14 23:44:00,tablet
77,view_item,2023-01-14 03:27:00,tablet
71,logout,2023-01-14 00:56:00,mobile
71,purchase,2023-01-14 19:46:00,tablet
134,add_to_cart,2023-01-14 16:00:00,desktop
134,logout,2023-01-14 02:19:00,mobile
43,purchase,2023-01-14 16:51:00,tablet
43,view_item,2023-01-14 21:33:00,tablet
1,login,2023-01-14 03:06:00,tablet
1,view_item,2023-01-14 05:27:00,mobile
1,login,2023-01-14 13:09:00,mobile
1,login,2023-01-14 17:06:00,desktop
1,view_item,2023-01-14 01:03:00,mobile
56,view_item,2023-01-14 19:47:00,mobile
56,add_to_cart,2023-01-14 05:11:00,mobile
10,view_item,2023-01-14 08:16:00,desktop
154,login,2023-01-14 09:56:00,mobile
154,logout,2023-01-14 18:53:00,mobile
90,view_item,2023-01-14 16:33:00,mobile
130,view_item,2023-01-14 04:10:00,tablet
130,logout,2023-01-14 14:33:00,desktop
47,login,2023-01-14 03:50:00,mobile
47,logout,2023-01-14 11:52:00,tablet
63,logout,2023-01-15 16:25:00,mobile
63,add_to_cart,2023-01-15 02:28:00,desktop
26,purchase,2023-01-15 10:23:00,desktop
26,logout,2023-01-15 03:56:00,mobile
26,purchase,2023-01-15 21:22:00,mobile
170,purchase,2023-01-15 00:22:00,mobile
170,purchase,2023-01-15 04:48:00,tablet
170,view_item,2023-01-15 01:07:00,desktop
170,login,2023-01-15 01:35:00,tablet
170,view_item,2023-01-15 22:25:00,tablet
117,login,2023-01-15 18:36:00,tablet
117,view_item,2023-01-15 09:39:00,tablet
117,logout,2023-01-15 21:53:00,mobile
117,view_item,2023-01-15 06:59:00,mobile
117,login,2023-01-15 12:59:00,tablet
125,login,2023-01-15 12:47:00,tablet
163,view_item,2023-01-15 09:03:00,tablet
163,login,2023-01-15 18:38:00,mobile
82,add_to_cart,2023-01-15 06:22:00,tablet
82,purchase,2023-01-15 13:07:00,mobile
103,view_item,2023-01-15 22:22:00,mobile
103,view_item,2023-01-15 03:00:00,mobile
103,login,2023-01-15 03:22:00,desktop
148,logout,2023-01-15 11:49:00,tablet
148,add_to_cart,2023-01-15 05:39:00,tablet
148,view_item,2023-01-15 05:42:00,desktop
148,purchase,2023-01-15 23:11:00,mobile
179,login,2023-01-15 13:41:00,desktop
177,login,2023-01-15 03:51:00,desktop
177,purchase,2023-01-15 18:19:00,desktop
177,view_item,2023-01-15 20:24:00,mobile
177,view_item,2023-01-15 10:55:00,mobile
177,add_to_cart,2023-01-15 06:26:00,tablet
4,add_to_cart,2023-01-15 05:46:00,desktop
4,purchase,2023-01-15 07:58:00,mobile
4,view_item,2023-01-15 05:50:00,mobile
4,logout,2023-01-15 19:34:00,desktop
2,purchase,2023-01-15 23:24:00,desktop
191,login,2023-01-15 09:39:00,tablet
191,login,2023-01-15 12:19:00,mobile
188,logout,2023-01-15 17:48:00,desktop
190,login,2023-01-15 22:41:00,desktop
27,purchase,2023-01-15 11:00:00,desktop
168,logout,2023-01-15 08:51:00,tablet
149,view_item,2023-01-15 18:41:00,desktop
149,purchase,2023-01-15 16:42:00,desktop
149,login,2023-01-15 07:56:00,desktop
164,add_to_cart,2023-01-15 14:53:00,desktop
164,logout,2023-01-15 16:47:00,mobile
164,login,2023-01-15 19:05:00,tablet
164,view_item,2023-01-15 00:48:00,tablet
164,purchase,2023-01-15 13:24:00,desktop
21,login,2023-01-15 11:35:00,tablet
21,view_item,2023-01-15 10:59:00,desktop
21,login,2023-01-15 02:52:00,desktop
119,purchase,2023-01-15 05:42:00,desktop
119,logout,2023-01-15 15:06:00,mobile
97,logout,2023-01-15 06:23:00,tablet
97,login,2023-01-15 04:01:00,tablet
88,view_item,2023-01-15 04:27:00,mobile
88,add_to_cart,2023-01-15 03:41:00,mobile
88,view_item,2023-01-15 02:09:00,mobile
88,add_to_cart,2023-01-15 00:56:00,desktop
88,view_item,2023-01-15 13:05:00,tablet
55,login,2023-01-15 21:05:00,tablet
45,add_to_cart,2023-01-15 01:00:00,mobile
76,login,2023-01-15 13:41:00,desktop
76,login,2023-01-15 02:15:00,tablet
76,purchase,2023-01-15 21:46:00,tablet
80,purchase,2023-01-15 02:39:00,tablet
80,login,2023-01-15 15:43:00,mobile
80,purchase,2023-01-15 09:16:00,tablet
136,purchase,2023-01-15 19:20:00,desktop
136,logout,2023-01-15 18:58:00,desktop
136,view_item,2023-01-15 21:31:00,tablet
62,view_item,2023-01-15 08:41:00,mobile
66,logout,2023-01-15 00:51:00,desktop
66,add_to_cart,2023-01-15 18:32:00,tablet
66,login,2023-01-15 08:24:00,tablet
66,logout,2023-01-15 04:06:00,tablet
32,login,2023-01-16 04:24:00,mobile
32,view_item,2023-01-16 18:56:00,mobile
32,add_to_cart,2023-01-16 11:56:00,mobile
32,add_to_cart,2023-01-16 15:25:00,tablet
26,purchase,2023-01-16 15:42:00,tablet
26,view_item,2023-01-16 11:00:00,mobile
193,login,2023-01-16 21:04:00,desktop
193,logout,2023-01-16 21:59:00,tablet
71,logout,2023-01-16 09:08:00,tablet
71,logout,2023-01-16 18:57:00,desktop
86,add_to_cart,2023-01-16 17:08:00,desktop
86,view_item,2023-01-16 15:39:00,mobile
179,logout,2023-01-16 06:29:00,mobile
179,add_to_cart,2023-01-16 23:54:00,desktop
179,login,2023-01-16 05:34:00,tablet
179,add_to_cart,2023-01-16 01:01:00,tablet
179,view_item,2023-01-16 19:38:00,tablet
105,purchase,2023-01-16 06:40:00,tablet
105,logout,2023-01-16 18:02:00,desktop
105,purchase,2023-01-16 09:46:00,tablet
105,add_to_cart,2023-01-16 09:05:00,mobile
128,view_item,2023-01-16 19:59:00,tablet
128,view_item,2023-01-16 10:53:00,tablet
128,purchase,2023-01-16 23:06:00,desktop
128,view_item,2023-01-16 08:11:00,tablet
178,logout,2023-01-16 18:52:00,desktop
103,purchase,2023-01-16 05:40:00,mobile
103,purchase,2023-01-16 08:29:00,desktop
103,view_item,2023-01-16 08:00:00,desktop
103,login,2023-01-16 13:19:00,tablet
119,login,2023-01-16 03:33:00,desktop
119,purchase,2023-01-16 06:38:00,mobile
113,login,2023-01-16 03:58:00,desktop
113,view_item,2023-01-16 03:08:00,desktop
113,purchase,2023-01-16 23:32:00,mobile
107,add_to_cart,2023-01-16 06:02:00,desktop
107,view_item,2023-01-16 13:41:00,mobile
107,logout,2023-01-16 18:59:00,desktop
19,view_item,2023-01-16 06:39:00,desktop
19,purchase,2023-01-16 01:05:00,desktop
150,add_to_cart,2023-01-16 12:25:00,desktop
150,login,2023-01-16 22:16:00,desktop
150,view_item,2023-01-16 09:14:00,desktop
87,login,2023-01-16 02:38:00,mobile
87,purchase,2023-01-16 11:35:00,desktop
34,add_to_cart,2023-01-16 10:00:00,tablet
34,add_to_cart,2023-01-16 16:19:00,tablet
34,add_to_cart,2023-01-16 05:41:00,mobile
34,logout,2023-01-16 18:08:00,tablet
34,add_to_cart,2023-01-16 06:07:00,tablet
69,purchase,2023-01-16 08:06:00,tablet
69,login,2023-01-16 12:31:00,mobile
69,view_item,2023-01-16 21:18:00,mobile
145,purchase,2023-01-16 09:19:00,desktop
191,view_item,2023-01-16 08:35:00,tablet
191,purchase,2023-01-16 09:50:00,mobile
191,logout,2023-01-16 20:21:00,tablet
191,purchase,2023-01-16 05:55:00,desktop
191,purchase,2023-01-16 06:58:00,desktop
8,logout,2023-01-16 21:06:00,tablet
8,purchase,2023-01-16 12:47:00,tablet
25,login,2023-01-16 12:17:00,mobile
25,login,2023-01-16 02:05:00,desktop
25,add_to_cart,2023-01-16 04:04:00,desktop
25,add_to_cart,2023-01-16 22:13:00,mobile
25,logout,2023-01-16 07:31:00,desktop
124,logout,2023-01-16 06:03:00,tablet
124,view_item,2023-01-16 01:39:00,desktop
124,purchase,2023-01-16 19:02:00,mobile
124,add_to_cart,2023-01-16 11:04:00,tablet
10,login,2023-01-16 00:52:00,tablet
10,logout,2023-01-16 03:07:00,mobile
146,purchase,2023-01-16 10:14:00,mobile
146,purchase,2023-01-16 18:15:00,tablet
146,purchase,2023-01-16 05:44:00,desktop
40,login,2023-01-16 21:41:00,mobile
40,add_to_cart,2023-01-16 21:34:00,desktop
195,purchase,2023-01-16 14:21:00,tablet
116,purchase,2023-01-16 03:53:00,tablet
116,login,2023-01-16 12:53:00,tablet
116,purchase,2023-01-16 08:16:00,tablet
116,purchase,2023-01-16 10:33:00,tablet
116,login,2023-01-16 05:01:00,mobile
109,purchase,2023-01-16 20:24:00,tablet
109,login,2023-01-16 13:10:00,desktop
109,login,2023-01-16 14:29:00,mobile
109,add_to_cart,2023-01-16 14:56:00,mobile
109,add_to_cart,2023-01-16 19:50:00,mobile
79,login,2023-01-16 05:37:00,desktop
85,view_item,2023-01-16 06:31:00,mobile
20,login,2023-01-16 00:03:00,desktop
20,login,2023-01-16 06:23:00,desktop
20,view_item,2023-01-16 19:02:00,tablet
20,logout,2023-01-16 14:11:00,tablet
192,view_item,2023-01-16 03:51:00,mobile
192,login,2023-01-16 18:54:00,desktop
68,view_item,2023-01-17 08:25:00,tablet
68,logout,2023-01-17 14:26:00,mobile
68,add_to_cart,2023-01-17 19:45:00,desktop
68,view_item,2023-01-17 17:42:00,tablet
192,logout,2023-01-17 20:28:00,desktop
192,purchase,2023-01-17 11:02:00,tablet
192,purchase,2023-01-17 23:48:00,desktop
180,purchase,2023-01-17 23:58:00,tablet
180,logout,2023-01-17 05:49:00,tablet
158,login,2023-01-17 11:36:00,desktop
158,purchase,2023-01-17 16:18:00,tablet
141,logout,2023-01-17 21:53:00,tablet
141,view_item,2023-01-17 13:18:00,desktop
141,purchase,2023-01-17 00:32:00,desktop
141,add_to_cart,2023-01-17 21:21:00,mobile
76,add_to_cart,2023-01-17 20:01:00,mobile
37,add_to_cart,2023-01-17 22:57:00,tablet
37,login,2023-01-17 10:48:00,mobile
37,add_to_cart,2023-01-17 07:50:00,tablet
37,login,2023-01-17 08:04:00,desktop
37,purchase,2023-01-17 00:52:00,mobile
96,add_to_cart,2023-01-17 18:49:00,tablet
96,purchase,2023-01-17 21:07:00,tablet
96,purchase,2023-01-17 14:31:00,tablet
96,login,2023-01-17 21:04:00,desktop
96,view_item,2023-01-17 12:11:00,desktop
10,purchase,2023-01-17 00:35:00,desktop
10,add_to_cart,2023-01-17 02:47:00,mobile
10,login,2023-01-17 01:56:00,mobile
10,logout,2023-01-17 09:55:00,mobile
119,view_item,2023-01-17 22:38:00,mobile
119,purchase,2023-01-17 10:36:00,tablet
119,add_to_cart,2023-01-17 03:32:00,tablet
119,login,2023-01-17 04:27:00,desktop
159,logout,2023-01-17 10:00:00,mobile
159,logout,2023-01-17 11:54:00,tablet
159,view_item,2023-01-17 10:58:00,desktop
102,view_item,2023-01-17 11:28:00,mobile
102,add_to_cart,2023-01-17 21:52:00,mobile
102,purchase,2023-01-17 15:28:00,tablet
98,add_to_cart,2023-01-17 01:17:00,desktop
98,purchase,2023-01-17 23:16:00,desktop
98,add_to_cart,2023-01-17 15:39:00,mobile
98,purchase,2023-01-17 08:36:00,tablet
98,add_to_cart,2023-01-17 05:16:00,desktop
190,view_item,2023-01-17 05:49:00,desktop
155,add_to_cart,2023-01-17 14:18:00,desktop
155,logout,2023-01-17 21:51:00,mobile
155,login,2023-01-17 22:31:00,desktop
155,add_to_cart,2023-01-17 05:47:00,mobile
155,purchase,2023-01-17 20:06:00,tablet
163,logout,2023-01-17 09:20:00,tablet
163,purchase,2023-01-17 11:11:00,mobile
116,logout,2023-01-17 13:33:00,desktop
116,add_to_cart,2023-01-17 23:09:00,tablet
130,logout,2023-01-17 01:48:00,mobile
130,login,2023-01-17 07:38:00,tablet
130,logout,2023-01-17 11:35:00,desktop
130,login,2023-01-17 14:56:00,mobile
130,login,2023-01-17 19:07:00,desktop
67,add_to_cart,2023-01-17 19:28:00,tablet
42,view_item,2023-01-17 09:39:00,mobile
9,logout,2023-01-17 10:55:00,desktop
9,add_to_cart,2023-01-17 07:33:00,tablet
9,logout,2023-01-17 11:37:00,mobile
9,view_item,2023-01-17 23:03:00,tablet
16,purchase,2023-01-17 08:27:00,desktop
16,view_item,2023-01-17 20:59:00,desktop
16,purchase,2023-01-17 02:24:00,desktop
16,view_item,2023-01-17 14:49:00,tablet
166,login,2023-01-17 09:15:00,mobile
166,logout,2023-01-17 12:05:00,mobile
18,purchase,2023-01-17 08:23:00,mobile
74,purchase,2023-01-17 02:36:00,mobile
74,logout,2023-01-17 20:26:00,desktop
74,logout,2023-01-17 16:55:00,mobile
22,view_item,2023-01-17 17:47:00,mobile
22,purchase,2023-01-17 11:55:00,tablet
22,view_item,2023-01-17 22:29:00,mobile
22,logout,2023-01-17 01:24:00,desktop
72,logout,2023-01-17 02:15:00,desktop
70,purchase,2023-01-17 01:38:00,mobile
35,view_item,2023-01-17 02:05:00,tablet
35,add_to_cart,2023-01-17 09:57:00,desktop
66,logout,2023-01-17 22:11:00,desktop
101,purchase,2023-01-17 22:16:00,desktop
101,login,2023-01-17 22:41:00,mobile
4,logout,2023-01-17 06:47:00,mobile
165,purchase,2023-01-17 18:53:00,tablet
165,login,2023-01-17 05:24:00,tablet
122,login,2023-01-17 19:48:00,mobile
58,purchase,2023-01-17 14:06:00,desktop
58,purchase,2023-01-17 15:49:00,desktop
58,view_item,2023-01-17 14:12:00,desktop
58,purchase,2023-01-17 12:53:00,desktop
90,login,2023-01-18 13:09:00,desktop
90,add_to_cart,2023-01-18 03:37:00,desktop
90,login,2023-01-18 10:08:00,desktop
90,logout,2023-01-18 16:17:00,desktop
77,login,2023-01-18 14:20:00,desktop
77,logout,2023-01-18 08:21:00,tablet
85,view_item,2023-01-18 15:28:00,tablet
85,logout,2023-01-18 15:28:00,mobile
85,login,2023-01-18 05:56:00,tablet
159,login,2023-01-18 14:54:00,tablet
159,add_to_cart,2023-01-18 16:18:00,mobile
159,add_to_cart,2023-01-18 05:43:00,tablet
15,view_item,2023-01-18 07:48:00,tablet
54,logout,2023-01-18 21:09:00,mobile
54,purchase,2023-01-18 15:46:00,mobile
54,view_item,2023-01-18 12:46:00,tablet
65,logout,2023-01-18 09:01:00,tablet
65,logout,2023-01-18 20:34:00,mobile
130,logout,2023-01-18 10:14:00,tablet
130,add_to_cart,2023-01-18 02:49:00,desktop
130,add_to_cart,2023-01-18 21:19:00,tablet
130,login,2023-01-18 23:54:00,tablet
130,add_to_cart,2023-01-18 10:42:00,desktop
29,add_to_cart,2023-01-18 14:45:00,desktop
29,add_to_cart,2023-01-18 04:55:00,mobile
29,logout,2023-01-18 00:12:00,mobile
158,login,2023-01-18 12:38:00,mobile
158,add_to_cart,2023-01-18 05:19:00,tablet
158,logout,2023-01-18 12:49:00,desktop
198,add_to_cart,2023-01-18 11:16:00,desktop
198,purchase,2023-01-18 00:19:00,mobile
198,logout,2023-01-18 20:04:00,desktop
198,purchase,2023-01-18 20:26:00,tablet
198,add_to_cart,2023-01-18 01:32:00,mobile
179,purchase,2023-01-18 15:24:00,mobile
179,logout,2023-01-18 23:10:00,mobile
179,purchase,2023-01-18 16:43:00,mobile
194,login,2023-01-18 04:22:00,tablet
194,login,2023-01-18 01:57:00,tablet
194,add_to_cart,2023-01-18 22:44:00,mobile
52,purchase,2023-01-18 01:06:00,tablet
52,purchase,2023-01-18 08:14:00,desktop
52,purchase,2023-01-18 01:27:00,tablet
52,view_item,2023-01-18 03:36:00,desktop
92,view_item,2023-01-18 22:39:00,desktop
185,purchase,2023-01-18 20:03:00,tablet
192,login,2023-01-18 13:09:00,desktop
192,add_to_cart,2023-01-18 16:25:00,desktop
28,purchase,2023-01-18 11:47:00,desktop
28,view_item,2023-01-18 17:09:00,tablet
13,view_item,2023-01-18 19:10:00,desktop
13,purchase,2023-01-18 23:27:00,tablet
36,login,2023-01-18 12:07:00,tablet
