user_id,event_type,timestamp,device,event_date
119,login,2023-01-08 15:45:00,mobile,2023-01-08
119,login,2023-01-08 08:15:00,desktop,2023-01-08
119,logout,2023-01-08 23:47:00,desktop,2023-01-08
119,login,2023-01-08 13:11:00,mobile,2023-01-08
182,login,2023-01-08 23:29:00,tablet,2023-01-08
182,view_item,2023-01-08 01:43:00,desktop,2023-01-08
182,login,2023-01-08 10:21:00,desktop,2023-01-08
82,purchase,2023-01-08 01:41:00,desktop,2023-01-08
82,add_to_cart,2023-01-08 13:45:00,tablet,2023-01-08
82,login,2023-01-08 14:52:00,desktop,2023-01-08
82,add_to_cart,2023-01-08 13:55:00,desktop,2023-01-08
82,view_item,2023-01-08 15:43:00,mobile,2023-01-08
199,purchase,2023-01-08 03:32:00,mobile,2023-01-08
199,purchase,2023-01-08 03:48:00,desktop,2023-01-08
186,login,2023-01-08 16:25:00,mobile,2023-01-08
186,login,2023-01-08 18:05:00,desktop,2023-01-08
188,add_to_cart,2023-01-08 04:29:00,desktop,2023-01-08
23,login,2023-01-08 14:48:00,desktop,2023-01-08
23,add_to_cart,2023-01-08 17:11:00,tablet,2023-01-08
20,logout,2023-01-08 13:59:00,desktop,2023-01-08
20,purchase,2023-01-08 02:03:00,tablet,2023-01-08
20,view_item,2023-01-08 21:38:00,desktop,2023-01-08
20,view_item,2023-01-08 19:15:00,mobile,2023-01-08
1,login,2023-01-08 16:02:00,desktop,2023-01-08
1,login,2023-01-08 22:50:00,tablet,2023-01-08
1,add_to_cart,2023-01-08 01:35:00,desktop,2023-01-08
1,view_item,2023-01-08 15:58:00,mobile,2023-01-08
35,login,2023-01-08 15:41:00,tablet,2023-01-08
167,add_to_cart,2023-01-08 00:43:00,tablet,2023-01-08
167,login,2023-01-08 03:47:00,desktop,2023-01-08
167,login,2023-01-08 22:54:00,mobile,2023-01-08
167,add_to_cart,2023-01-08 21:08:00,desktop,2023-01-08
146,logout,2023-01-08 14:02:00,tablet,2023-01-08
88,logout,2023-01-08 07:21:00,desktop,2023-01-08
88,logout,2023-01-08 06:34:00,tablet,2023-01-08
88,purchase,2023-01-08 22:02:00,mobile,2023-01-08
140,view_item,2023-01-08 13:12:00,mobile,2023-01-08
106,view_item,2023-01-08 06:07:00,desktop,2023-01-08
106,add_to_cart,2023-01-08 04:52:00,tablet,2023-01-08
106,view_item,2023-01-08 12:50:00,mobile,2023-01-08
106,add_to_cart,2023-01-08 08:06:00,desktop,2023-01-08
105,purchase,2023-01-08 12:09:00,tablet,2023-01-08
105,logout,2023-01-08 13:55:00,tablet,2023-01-08
105,logout,2023-01-08 07:45:00,tablet,2023-01-08
105,view_item,2023-01-08 06:05:00,tablet,2023-01-08
105,logout,2023-01-08 11:47:00,tablet,2023-01-08
177,view_item,2023-01-08 07:33:00,mobile,2023-01-08
177,login,2023-01-08 19:11:00,mobile,2023-01-08
177,purchase,2023-01-08 22:27:00,mobile,2023-01-08
37,view_item,2023-01-08 04:04:00,tablet,2023-01-08
37,add_to_cart,2023-01-08 14:04:00,tablet,2023-01-08
37,add_to_cart,2023-01-08 20:12:00,mobile,2023-01-08
37,add_to_cart,2023-01-08 00:25:00,desktop,2023-01-08
37,login,2023-01-08 23:12:00,mobile,2023-01-08
99,login,2023-01-08 06:03:00,desktop,2023-01-08
99,add_to_cart,2023-01-08 20:38:00,desktop,2023-01-08
138,purchase,2023-01-08 12:05:00,desktop,2023-01-08
138,logout,2023-01-08 12:47:00,tablet,2023-01-08
27,add_to_cart,2023-01-08 01:17:00,mobile,2023-01-08
27,view_item,2023-01-08 09:37:00,mobile,2023-01-08
27,logout,2023-01-08 15:29:00,tablet,2023-01-08
27,purchase,2023-01-08 13:10:00,tablet,2023-01-08
27,view_item,2023-01-08 22:27:00,desktop,2023-01-08
40,add_to_cart,2023-01-08 22:00:00,desktop,2023-01-08
40,add_to_cart,2023-01-08 23:35:00,desktop,2023-01-08
40,purchase,2023-01-08 03:04:00,tablet,2023-01-08
40,purchase,2023-01-08 04:47:00,tablet,2023-01-08
187,add_to_cart,2023-01-08 03:48:00,tablet,2023-01-08
187,view_item,2023-01-08 18:30:00,desktop,2023-01-08
187,add_to_cart,2023-01-08 21:19:00,mobile,2023-01-08
142,logout,2023-01-08 00:23:00,mobile,2023-01-08
142,purchase,2023-01-08 15:53:00,mobile,2023-01-08
142,add_to_cart,2023-01-08 15:42:00,tablet,2023-01-08
142,add_to_cart,2023-01-08 15:38:00,mobile,2023-01-08
142,logout,2023-01-08 04:30:00,mobile,2023-01-08
118,logout,2023-01-08 14:50:00,tablet,2023-01-08
118,purchase,2023-01-08 12:02:00,desktop,2023-01-08
118,logout,2023-01-08 08:12:00,desktop,2023-01-08
17,view_item,2023-01-08 17:50:00,desktop,2023-01-08
21,logout,2023-01-09 06:52:00,desktop,2023-01-09
21,purchase,2023-01-09 15:52:00,tablet,2023-01-09
92,logout,2023-01-09 09:31:00,tablet,2023-01-09
92,view_item,2023-01-09 06:06:00,desktop,2023-01-09
52,login,2023-01-09 11:11:00,tablet,2023-01-09
182,logout,2023-01-09 08:30:00,mobile,2023-01-09
182,login,2023-01-09 19:45:00,mobile,2023-01-09
177,logout,2023-01-09 12:45:00,desktop,2023-01-09
177,logout,2023-01-09 15:06:00,tablet,2023-01-09
177,add_to_cart,2023-01-09 01:45:00,mobile,2023-01-09
177,purchase,2023-01-09 18:25:00,desktop,2023-01-09
3,login,2023-01-09 16:30:00,mobile,2023-01-09
3,add_to_cart,2023-01-09 00:49:00,desktop,2023-01-09
3,add_to_cart,2023-01-09 08:02:00,tablet,2023-01-09
3,login,2023-01-09 21:37:00,mobile,2023-01-09
39,view_item,2023-01-09 21:08:00,tablet,2023-01-09
39,login,2023-01-09 18:36:00,desktop,2023-01-09
39,login,2023-01-09 22:19:00,tablet,2023-01-09
170,login,2023-01-09 21:26:00,desktop,2023-01-09
170,add_to_cart,2023-01-09 19:54:00,tablet,2023-01-09
170,logout,2023-01-09 19:36:00,tablet,2023-01-09
170,logout,2023-01-09 23:20:00,desktop,2023-01-09
170,login,2023-01-09 14:00:00,desktop,2023-01-09
138,login,2023-01-09 18:14:00,tablet,2023-01-09
138,view_item,2023-01-09 03:57:00,tablet,2023-01-09
138,logout,2023-01-09 11:53:00,mobile,2023-01-09
51,logout,2023-01-09 21:32:00,desktop,2023-01-09
51,purchase,2023-01-09 14:14:00,mobile,2023-01-09
51,purchase,2023-01-09 12:18:00,mobile,2023-01-09
51,logout,2023-01-09 00:32:00,mobile,2023-01-09
173,logout,2023-01-09 11:30:00,tablet,2023-01-09
173,login,2023-01-09 15:09:00,tablet,2023-01-09
173,login,2023-01-09 08:59:00,mobile,2023-01-09
173,logout,2023-01-09 18:33:00,mobile,2023-01-09
70,logout,2023-01-09 00:01:00,tablet,2023-01-09
70,purchase,2023-01-09 09:23:00,desktop,2023-01-09
70,login,2023-01-09 00:52:00,desktop,2023-01-09
72,login,2023-01-09 08:34:00,desktop,2023-01-09
72,add_to_cart,2023-01-09 11:05:00,tablet,2023-01-09
72,add_to_cart,2023-01-09 21:25:00,desktop,2023-01-09
72,login,2023-01-09 04:27:00,tablet,2023-01-09
72,purchase,2023-01-09 17:53:00,desktop,2023-01-09
195,logout,2023-01-09 23:38:00,tablet,2023-01-09
195,view_item,2023-01-09 05:40:00,desktop,2023-01-09
195,logout,2023-01-09 07:12:00,tablet,2023-01-09
62,purchase,2023-01-09 13:03:00,desktop,2023-01-09
62,add_to_cart,2023-01-09 11:41:00,tablet,2023-01-09
62,login,2023-01-09 07:12:00,tablet,2023-01-09
62,login,2023-01-09 08:17:00,mobile,2023-01-09
62,view_item,2023-01-09 13:50:00,tablet,2023-01-09
165,purchase,2023-01-09 17:48:00,tablet,2023-01-09
165,logout,2023-01-09 14:14:00,desktop,2023-01-09
165,view_item,2023-01-09 23:51:00,tablet,2023-01-09
165,add_to_cart,2023-01-09 09:52:00,mobile,2023-01-09
171,add_to_cart,2023-01-09 16:53:00,desktop,2023-01-09
171,logout,2023-01-09 18:58:00,tablet,2023-01-09
41,purchase,2023-01-09 23:32:00,tablet,2023-01-09
7,purchase,2023-01-09 07:38:00,desktop,2023-01-09
7,add_to_cart,2023-01-09 23:14:00,mobile,2023-01-09
156,add_to_cart,2023-01-09 13:24:00,mobile,2023-01-09
156,view_item,2023-01-09 09:29:00,mobile,2023-01-09
9,logout,2023-01-09 17:51:00,tablet,2023-01-09
150,view_item,2023-01-09 00:10:00,tablet,2023-01-09
150,purchase,2023-01-09 05:06:00,mobile,2023-01-09
119,add_to_cart,2023-01-09 00:50:00,tablet,2023-01-09
119,add_to_cart,2023-01-09 15:20:00,tablet,2023-01-09
119,purchase,2023-01-09 04:58:00,desktop,2023-01-09
29,purchase,2023-01-09 14:47:00,mobile,2023-01-09
29,add_to_cart,2023-01-09 18:35:00,tablet,2023-01-09
29,login,2023-01-09 19:37:00,mobile,2023-01-09
29,view_item,2023-01-09 15:32:00,tablet,2023-01-09
75,logout,2023-01-09 12:39:00,tablet,2023-01-09
143,login,2023-01-09 00:50:00,mobile,2023-01-09
143,add_to_cart,2023-01-09 22:41:00,mobile,2023-01-09
143,purchase,2023-01-09 00:25:00,desktop,2023-01-09
143,login,2023-01-09 16:54:00,mobile,2023-01-09
60,purchase,2023-01-09 12:39:00,desktop,2023-01-09
60,view_item,2023-01-09 08:35:00,mobile,2023-01-09
124,view_item,2023-01-09 22:19:00,tablet,2023-01-09
144,view_item,2023-01-09 15:46:00,mobile,2023-01-09
144,login,2023-01-09 02:28:00,mobile,2023-01-09
114,purchase,2023-01-09 20:52:00,mobile,2023-01-09
94,add_to_cart,2023-01-09 14:49:00,tablet,2023-01-09
94,view_item,2023-01-09 01:03:00,tablet,2023-01-09
94,view_item,2023-01-09 21:26:00,mobile,2023-01-09
94,add_to_cart,2023-01-09 17:12:00,mobile,2023-01-09
127,logout,2023-01-09 10:58:00,desktop,2023-01-09
127,view_item,2023-01-09 19:32:00,tablet,2023-01-09
127,purchase,2023-01-09 11:20:00,mobile,2023-01-09
127,logout,2023-01-09 03:46:00,tablet,2023-01-09
103,view_item,2023-01-09 17:07:00,tablet,2023-01-09
103,view_item,2023-01-09 07:13:00,desktop,2023-01-09
103,add_to_cart,2023-01-09 11:37:00,mobile,2023-01-09
85,add_to_cart,2023-01-09 02:22:00,desktop,2023-01-09
96,login,2023-01-09 08:37:00,mobile,2023-01-09
96,logout,2023-01-09 18:03:00,desktop,2023-01-09
96,logout,2023-01-09 02:32:00,mobile,2023-01-09
96,logout,2023-01-09 17:41:00,desktop,2023-01-09
15,add_to_cart,2023-01-09 01:36:00,tablet,2023-01-09
15,login,2023-01-09 17:05:00,tablet,2023-01-09
89,logout,2023-01-09 00:16:00,mobile,2023-01-09
89,login,2023-01-09 17:55:00,desktop,2023-01-09
112,logout,2023-01-09 23:49:00,tablet,2023-01-09
112,login,2023-01-09 16:42:00,desktop,2023-01-09
112,purchase,2023-01-09 12:34:00,tablet,2023-01-09
112,purchase,2023-01-09 15:46:00,tablet,2023-01-09
112,logout,2023-01-09 06:33:00,desktop,2023-01-09
49,login,2023-01-09 17:52:00,tablet,2023-01-09
49,add_to_cart,2023-01-09 05:23:00,tablet,2023-01-09
49,view_item,2023-01-09 20:31:00,mobile,2023-01-09
139,login,2023-01-09 23:57:00,desktop,2023-01-09
139,add_to_cart,2023-01-09 20:22:00,desktop,2023-01-09
139,logout,2023-01-09 13:07:00,desktop,2023-01-09
160,login,2023-01-09 15:26:00,desktop,2023-01-09
160,logout,2023-01-09 08:18:00,desktop,2023-01-09
160,view_item,2023-01-09 01:41:00,mobile,2023-01-09
192,view_item,2023-01-09 19:20:00,mobile,2023-01-09
26,purchase,2023-01-09 02:40:00,desktop,2023-01-09
86,logout,2023-01-09 18:17:00,desktop,2023-01-09
52,login,2023-01-10 00:18:00,desktop,2023-01-10
52,purchase,2023-01-10 04:09:00,desktop,2023-01-10
52,view_item,2023-01-10 23:50:00,mobile,2023-01-10
52,purchase,2023-01-10 21:59:00,mobile,2023-01-10
106,logout,2023-01-10 04:59:00,tablet,2023-01-10
106,logout,2023-01-10 16:35:00,tablet,2023-01-10
106,add_to_cart,2023-01-10 17:03:00,tablet,2023-01-10
84,view_item,2023-01-10 04:52:00,tablet,2023-01-10
144,login,2023-01-10 15:02:00,desktop,2023-01-10
189,add_to_cart,2023-01-10 17:10:00,mobile,2023-01-10
189,add_to_cart,2023-01-10 10:24:00,mobile,2023-01-10
189,login,2023-01-10 04:21:00,desktop,2023-01-10
155,view_item,2023-01-10 21:14:00,desktop,2023-01-10
155,login,2023-01-10 18:08:00,desktop,2023-01-10
155,logout,2023-01-10 15:12:00,tablet,2023-01-10
161,login,2023-01-10 11:37:00,mobile,2023-01-10
161,login,2023-01-10 04:04:00,mobile,2023-01-10
20,view_item,2023-01-10 16:51:00,desktop,2023-01-10
20,purchase,2023-01-10 04:51:00,desktop,2023-01-10
20,view_item,2023-01-10 16:33:00,mobile,2023-01-10
20,view_item,2023-01-10 22:22:00,mobile,2023-01-10
20,add_to_cart,2023-01-10 14:12:00,mobile,2023-01-10
80,add_to_cart,2023-01-10 02:46:00,tablet,2023-01-10
80,logout,2023-01-10 20:02:00,tablet,2023-01-10
4,login,2023-01-10 19:18:00,desktop,2023-01-10
4,login,2023-01-10 23:38:00,desktop,2023-01-10
4,add_to_cart,2023-01-10 20:28:00,tablet,2023-01-10
193,logout,2023-01-10 15:15:00,desktop,2023-01-10
178,purchase,2023-01-10 14:42:00,desktop,2023-01-10
178,login,2023-01-10 10:54:00,tablet,2023-01-10
178,view_item,2023-01-10 15:09:00,tablet,2023-01-10
178,login,2023-01-10 17:02:00,desktop,2023-01-10
178,purchase,2023-01-10 03:32:00,mobile,2023-01-10
53,login,2023-01-10 15:56:00,tablet,2023-01-10
53,purchase,2023-01-10 13:01:00,mobile,2023-01-10
53,login,2023-01-10 16:15:00,mobile,2023-01-10
53,purchase,2023-01-10 19:08:00,tablet,2023-01-10
53,logout,2023-01-10 22:55:00,desktop,2023-01-10
94,purchase,2023-01-10 08:06:00,tablet,2023-01-10
63,purchase,2023-01-10 20:27:00,mobile,2023-01-10
63,add_to_cart,2023-01-10 04:43:00,desktop,2023-01-10
63,logout,2023-01-10 21:17:00,mobile,2023-01-10
63,view_item,2023-01-10 09:42:00,tablet,2023-01-10
92,purchase,2023-01-10 17:04:00,mobile,2023-01-10
92,logout,2023-01-10 23:58:00,desktop,2023-01-10
92,add_to_cart,2023-01-10 16:55:00,mobile,2023-01-10
92,purchase,2023-01-10 12:11:00,tablet,2023-01-10
92,logout,2023-01-10 11:14:00,tablet,2023-01-10
197,logout,2023-01-10 06:46:00,desktop,2023-01-10
197,logout,2023-01-10 11:13:00,mobile,2023-01-10
197,login,2023-01-10 06:21:00,desktop,2023-01-10
197,logout,2023-01-10 14:02:00,desktop,2023-01-10
83,view_item,2023-01-10 22:03:00,tablet,2023-01-10
83,add_to_cart,2023-01-10 07:11:00,tablet,2023-01-10
83,purchase,2023-01-10 03:16:00,mobile,2023-01-10
98,add_to_cart,2023-01-10 22:57:00,desktop,2023-01-10
162,add_to_cart,2023-01-10 14:21:00,desktop,2023-01-10
9,purchase,2023-01-10 18:37:00,desktop,2023-01-10
9,view_item,2023-01-10 21:50:00,tablet,2023-01-10
9,purchase,2023-01-10 00:21:00,mobile,2023-01-10
9,view_item,2023-01-10 03:59:00,tablet,2023-01-10
9,purchase,2023-01-10 14:55:00,mobile,2023-01-10
1,purchase,2023-01-10 09:25:00,tablet,2023-01-10
1,add_to_cart,2023-01-10 08:02:00,desktop,2023-01-10
1,login,2023-01-10 13:52:00,tablet,2023-01-10
1,login,2023-01-10 05:05:00,tablet,2023-01-10
66,login,2023-01-10 16:44:00,tablet,2023-01-10
66,purchase,2023-01-10 19:06:00,tablet,2023-01-10
66,view_item,2023-01-10 12:47:00,mobile,2023-01-10
66,logout,2023-01-10 00:09:00,mobile,2023-01-10
36,add_to_cart,2023-01-10 23:21:00,desktop,2023-01-10
36,logout,2023-01-10 14:20:00,tablet,2023-01-10
69,purchase,2023-01-10 05:12:00,tablet,2023-01-10
69,view_item,2023-01-10 16:49:00,mobile,2023-01-10
69,login,2023-01-10 12:54:00,desktop,2023-01-10
18,view_item,2023-01-10 14:44:00,mobile,2023-01-10
18,login,2023-01-10 05:15:00,mobile,2023-01-10
18,login,2023-01-10 06:11:00,mobile,2023-01-10
18,logout,2023-01-10 12:03:00,mobile,2023-01-10
18,view_item,2023-01-10 12:28:00,mobile,2023-01-10
33,view_item,2023-01-10 18:09:00,mobile,2023-01-10
33,view_item,2023-01-10 00:52:00,mobile,2023-01-10
3,login,2023-01-10 15:30:00,mobile,2023-01-10
3,purchase,2023-01-10 08:19:00,mobile,2023-01-10
3,login,2023-01-10 20:41:00,desktop,2023-01-10
97,view_item,2023-01-10 12:56:00,tablet,2023-01-10
97,view_item,2023-01-10 08:57:00,mobile,2023-01-10
97,add_to_cart,2023-01-10 02:14:00,mobile,2023-01-10
160,view_item,2023-01-10 12:56:00,mobile,2023-01-10
120,purchase,2023-01-10 05:56:00,desktop,2023-01-10
120,add_to_cart,2023-01-10 22:21:00,mobile,2023-01-10
120,add_to_cart,2023-01-10 06:58:00,mobile,2023-01-10
128,purchase,2023-01-10 19:59:00,tablet,2023-01-10
128,login,2023-01-10 04:03:00,desktop,2023-01-10
128,logout,2023-01-10 03:31:00,desktop,2023-01-10
128,add_to_cart,2023-01-10 05:05:00,desktop,2023-01-10
128,logout,2023-01-10 17:48:00,desktop,2023-01-10
176,purchase,2023-01-10 20:54:00,desktop,2023-01-10
176,login,2023-01-10 05:48:00,tablet,2023-01-10
77,logout,2023-01-10 05:42:00,desktop,2023-01-10
77,add_to_cart,2023-01-10 03:53:00,tablet,2023-01-10
132,purchase,2023-01-10 22:16:00,tablet,2023-01-10
132,login,2023-01-10 05:42:00,tablet,2023-01-10
132,purchase,2023-01-10 09:59:00,desktop,2023-01-10
132,logout,2023-01-10 01:07:00,tablet,2023-01-10
54,add_to_cart,2023-01-10 17:44:00,mobile,2023-01-10
54,purchase,2023-01-10 10:25:00,tablet,2023-01-10
54,purchase,2023-01-10 16:20:00,tablet,2023-01-10
116,view_item,2023-01-10 00:15:00,desktop,2023-01-10
45,logout,2023-01-10 06:10:00,mobile,2023-01-10
96,logout,2023-01-10 22:45:00,mobile,2023-01-10
96,view_item,2023-01-10 14:45:00,tablet,2023-01-10
136,logout,2023-01-10 00:25:00,mobile,2023-01-10
136,purchase,2023-01-10 01:08:00,tablet,2023-01-10
136,purchase,2023-01-10 13:53:00,desktop,2023-01-10
136,add_to_cart,2023-01-10 12:14:00,desktop,2023-01-10
136,logout,2023-01-10 15:29:00,tablet,2023-01-10
118,logout,2023-01-10 21:43:00,mobile,2023-01-10
118,view_item,2023-01-10 05:29:00,tablet,2023-01-10
118,login,2023-01-10 05:42:00,tablet,2023-01-10
118,view_item,2023-01-10 02:07:00,mobile,2023-01-10
118,view_item,2023-01-10 12:05:00,tablet,2023-01-10
17,login,2023-01-10 19:01:00,mobile,2023-01-10
17,add_to_cart,2023-01-10 18:04:00,tablet,2023-01-10
198,add_to_cart,2023-01-10 14:18:00,tablet,2023-01-10
198,purchase,2023-01-10 17:01:00,mobile,2023-01-10
35,logout,2023-01-10 18:55:00,mobile,2023-01-10
35,logout,2023-01-10 10:19:00,desktop,2023-01-10
35,login,2023-01-10 16:29:00,tablet,2023-01-10
35,view_item,2023-01-10 04:20:00,mobile,2023-01-10
35,view_item,2023-01-10 05:51:00,desktop,2023-01-10
163,view_item,2023-01-11 03:25:00,mobile,2023-01-11
163,purchase,2023-01-11 11:07:00,tablet,2023-01-11
168,login,2023-01-11 20:43:00,tablet,2023-01-11
168,login,2023-01-11 05:04:00,tablet,2023-01-11
168,purchase,2023-01-11 00:40:00,desktop,2023-01-11
168,login,2023-01-11 13:16:00,desktop,2023-01-11
168,add_to_cart,2023-01-11 10:15:00,tablet,2023-01-11
75,login,2023-01-11 19:48:00,desktop,2023-01-11
143,purchase,2023-01-11 09:59:00,mobile,2023-01-11
9,logout,2023-01-11 05:02:00,tablet,2023-01-11
9,add_to_cart,2023-01-11 11:22:00,desktop,2023-01-11
9,add_to_cart,2023-01-11 21:01:00,mobile,2023-01-11
91,purchase,2023-01-11 04:49:00,tablet,2023-01-11
91,purchase,2023-01-11 13:45:00,desktop,2023-01-11
91,purchase,2023-01-11 04:27:00,mobile,2023-01-11
91,login,2023-01-11 18:58:00,mobile,2023-01-11
91,logout,2023-01-11 21:26:00,tablet,2023-01-11
138,login,2023-01-11 00:38:00,mobile,2023-01-11
138,add_to_cart,2023-01-11 12:44:00,tablet,2023-01-11
138,view_item,2023-01-11 00:00:00,mobile,2023-01-11
156,purchase,2023-01-11 08:43:00,tablet,2023-01-11
6,purchase,2023-01-11 17:48:00,mobile,2023-01-11
6,purchase,2023-01-11 22:13:00,mobile,2023-01-11
6,view_item,2023-01-11 11:43:00,desktop,2023-01-11
6,add_to_cart,2023-01-11 04:06:00,mobile,2023-01-11
6,logout,2023-01-11 09:42:00,mobile,2023-01-11
24,purchase,2023-01-11 01:56:00,mobile,2023-01-11
24,login,2023-01-11 11:27:00,tablet,2023-01-11
98,login,2023-01-11 12:23:00,tablet,2023-01-11
45,login,2023-01-11 17:49:00,desktop,2023-01-11
45,login,2023-01-11 12:21:00,tablet,2023-01-11
13,add_to_cart,2023-01-11 14:00:00,mobile,2023-01-11
13,login,2023-01-11 08:32:00,desktop,2023-01-11
54,view_item,2023-01-11 22:29:00,tablet,2023-01-11
54,purchase,2023-01-11 17:41:00,tablet,2023-01-11
54,logout,2023-01-11 22:10:00,tablet,2023-01-11
54,login,2023-01-11 17:56:00,tablet,2023-01-11
189,purchase,2023-01-11 12:19:00,desktop,2023-01-11
189,purchase,2023-01-11 16:24:00,mobile,2023-01-11
189,logout,2023-01-11 07:52:00,mobile,2023-01-11
189,logout,2023-01-11 12:08:00,desktop,2023-01-11
196,logout,2023-01-11 23:25:00,tablet,2023-01-11
49,logout,2023-01-11 03:22:00,tablet,2023-01-11
49,logout,2023-01-11 18:09:00,mobile,2023-01-11
49,logout,2023-01-11 06:56:00,tablet,2023-01-11
49,add_to_cart,2023-01-11 06:32:00,tablet,2023-01-11
95,view_item,2023-01-11 01:38:00,tablet,2023-01-11
95,purchase,2023-01-11 08:00:00,desktop,2023-01-11
95,login,2023-01-11 12:04:00,desktop,2023-01-11
95,purchase,2023-01-11 10:57:00,tablet,2023-01-11
95,add_to_cart,2023-01-11 06:08:00,mobile,2023-01-11
38,purchase,2023-01-11 00:15:00,desktop,2023-01-11
38,view_item,2023-01-11 02:08:00,desktop,2023-01-11
38,view_item,2023-01-11 18:49:00,desktop,2023-01-11
38,purchase,2023-01-11 03:58:00,mobile,2023-01-11
38,logout,2023-01-11 08:30:00,desktop,2023-01-11
102,add_to_cart,2023-01-11 20:09:00,desktop,2023-01-11
179,purchase,2023-01-11 05:56:00,tablet,2023-01-11
179,add_to_cart,2023-01-11 23:19:00,mobile,2023-01-11
179,login,2023-01-11 03:21:00,tablet,2023-01-11
179,logout,2023-01-11 21:01:00,tablet,2023-01-11
145,purchase,2023-01-11 12:28:00,mobile,2023-01-11
145,add_to_cart,2023-01-11 13:26:00,mobile,2023-01-11
129,add_to_cart,2023-01-11 17:48:00,tablet,2023-01-11
129,logout,2023-01-11 10:15:00,mobile,2023-01-11
129,login,2023-01-11 16:39:00,tablet,2023-01-11
129,logout,2023-01-11 05:55:00,mobile,2023-01-11
134,add_to_cart,2023-01-11 07:29:00,desktop,2023-01-11
134,logout,2023-01-11 08:06:00,desktop,2023-01-11
134,login,2023-01-11 17:58:00,tablet,2023-01-11
134,purchase,2023-01-11 15:45:00,mobile,2023-01-11
87,purchase,2023-01-11 11:44:00,tablet,2023-01-11
154,add_to_cart,2023-01-11 00:37:00,mobile,2023-01-11
154,login,2023-01-11 04:37:00,mobile,2023-01-11
166,logout,2023-01-11 21:41:00,desktop,2023-01-11
166,login,2023-01-11 14:07:00,tablet,2023-01-11
5,add_to_cart,2023-01-11 19:19:00,tablet,2023-01-11
164,purchase,2023-01-11 17:36:00,tablet,2023-01-11
164,purchase,2023-01-11 08:11:00,tablet,2023-01-11
164,view_item,2023-01-11 20:23:00,mobile,2023-01-11
164,logout,2023-01-11 05:13:00,mobile,2023-01-11
144,add_to_cart,2023-01-11 13:09:00,desktop,2023-01-11
25,login,2023-01-11 03:44:00,mobile,2023-01-11
25,purchase,2023-01-11 01:53:00,desktop,2023-01-11
25,logout,2023-01-11 20:10:00,tablet,2023-01-11
25,logout,2023-01-11 04:20:00,desktop,2023-01-11
150,view_item,2023-01-11 04:49:00,tablet,2023-01-11
150,logout,2023-01-11 14:54:00,tablet,2023-01-11
150,add_to_cart,2023-01-11 20:13:00,tablet,2023-01-11
150,add_to_cart,2023-01-11 18:52:00,mobile,2023-01-11
150,view_item,2023-01-11 12:22:00,tablet,2023-01-11
112,login,2023-01-11 04:13:00,tablet,2023-01-11
112,logout,2023-01-11 18:47:00,desktop,2023-01-11
112,add_to_cart,2023-01-11 18:37:00,tablet,2023-01-11
112,view_item,2023-01-11 09:21:00,tablet,2023-01-11
31,login,2023-01-11 01:43:00,tablet,2023-01-11
79,login,2023-01-11 13:57:00,mobile,2023-01-11
132,view_item,2023-01-11 04:26:00,tablet,2023-01-11
132,login,2023-01-11 19:18:00,desktop,2023-01-11
132,login,2023-01-11 17:04:00,desktop,2023-01-11
160,view_item,2023-01-11 00:20:00,desktop,2023-01-11
160,logout,2023-01-11 08:24:00,mobile,2023-01-11
160,add_to_cart,2023-01-11 19:42:00,tablet,2023-01-11
160,purchase,2023-01-11 02:43:00,mobile,2023-01-11
160,logout,2023-01-11 10:38:00,desktop,2023-01-11
115,purchase,2023-01-11 00:15:00,mobile,2023-01-11
115,purchase,2023-01-11 02:33:00,tablet,2023-01-11
115,add_to_cart,2023-01-11 00:24:00,mobile,2023-01-11
36,view_item,2023-01-11 18:49:00,desktop,2023-01-11
36,logout,2023-01-11 14:40:00,desktop,2023-01-11
114,purchase,2023-01-11 06:21:00,desktop,2023-01-11
114,add_to_cart,2023-01-11 03:42:00,tablet,2023-01-11
21,purchase,2023-01-11 09:27:00,tablet,2023-01-11
21,view_item,2023-01-11 17:04:00,desktop,2023-01-11
70,purchase,2023-01-11 07:56:00,mobile,2023-01-11
70,login,2023-01-11 22:00:00,desktop,2023-01-11
70,logout,2023-01-11 10:58:00,tablet,2023-01-11
70,logout,2023-01-11 23:56:00,tablet,2023-01-11
10,view_item,2023-01-11 12:53:00,tablet,2023-01-11
10,purchase,2023-01-11 10:14:00,mobile,2023-01-11
10,add_to_cart,2023-01-11 02:32:00,mobile,2023-01-11
10,view_item,2023-01-11 04:26:00,mobile,2023-01-11
10,purchase,2023-01-11 03:20:00,mobile,2023-01-11
28,purchase,2023-01-11 22:59:00,tablet,2023-01-11
28,purchase,2023-01-11 13:36:00,tablet,2023-01-11
28,purchase,2023-01-11 08:38:00,tablet,2023-01-11
28,login,2023-01-11 19:04:00,desktop,2023-01-11
28,purchase,2023-01-11 06:17:00,mobile,2023-01-11
41,add_to_cart,2023-01-11 02:12:00,mobile,2023-01-11
106,view_item,2023-01-11 20:34:00,mobile,2023-01-11
106,view_item,2023-01-11 09:16:00,desktop,2023-01-11
106,view_item,2023-01-11 12:56:00,tablet,2023-01-11
106,login,2023-01-11 01:19:00,tablet,2023-01-11
33,logout,2023-01-11 23:52:00,tablet,2023-01-11
99,login,2023-01-11 07:38:00,mobile,2023-01-11
99,add_to_cart,2023-01-11 21:59:00,mobile,2023-01-11
99,purchase,2023-01-11 00:28:00,mobile,2023-01-11
182,login,2023-01-11 14:51:00,tablet,2023-01-11
